region,province,daire,type,parti,candidat,voix,sieges
"بني ملال -خنيفرة","خنيفرة","خنيفرة","محلية","حزب اليسار الأخضر المغربي","يوسف قدوري","79","0"
"بني ملال -خنيفرة","خنيفرة","خنيفرة","محلية","حزب العمل","على الفهري","76","0"
"درعة -تافيلالت","الرشيدية","الرشيدية","محلية","حزب العدالة والتنمية","عبد الله هناوي","26252","1"
"درعة -تافيلالت","الرشيدية","الرشيدية","محلية","حزب الأصالة والمعاصرة","عدي بوعرفة","15744","1"
"درعة -تافيلالت","الرشيدية","الرشيدية","محلية","حزب الاستقلال","محم�� بلحسان","15129","1"
"درعة -تافيلالت","الرشيدية","الرشيدية","محلية","حزب التجمع الوطني للأحرار","مصطفى العمري","9251","1"
"درعة -تافيلالت","الرشيدية","الرشيدية","محلية","حزب اليسار الأخضر المغربي","عمرو ودي","8577","1"
"درعة -تافيلالت","الرشيدية","الرشيدية","محلية","حزب الاتحاد الاشتراكي للقوات الشعبية","المهدي العالوي","7233","0"
"درعة -تافيلالت","الرشيدية","الرشيدية","محلية","حزب التقدم والاشتراكية","عمر الزعيم","6393","0"
"درعة -تافيلالت","الرشيدية","الرشيدية","محلية","حزب الحركة الشعبية","علي وبعير","2540","0"
"درعة -تافيلالت","الرشيدية","الرشيدية","محلية","تحالف أحزاب فيدرالية اليسار الديمقراطي","عبد اللطيف النجاري","1968","0"
"درعة -تافيلالت","الرشيدية","الرشيدية","محلية","حزب الاتحاد الدستوري","محمد بشيري","1852","0"
"درعة -تافيلالت","الرشيدية","الرشيدية","محلية"," حزب النهضة والفضيلة","الهواري حجاوي","1472","0"
"درعة -تافيلالت","الرشيدية","الرشيدية","محلية","تحالف العهد و التجديد","عبد اللطيف الانصاري","687","0"
"درعة -تافيلالت","الرشيدية","الرشيدية","محلية","حزب الديمقراطيين الجدد","محمد نو","591","0"
"درعة -تافيلالت","الرشيدية","الرشيدية","محلية","حزب الحركة الديمقراطية الاجتماعية","عبد القادر ابومدان","350","0"
"درعة -تافيلالت","الرشيدية","الرشيدية","محلية","حزب البيئة والتنمية المستدامة","محمد عرباني","241","0"
"درعة -تافيلالت","الرشيدية","الرشيدية","محلية","حزب جبهة القوى الديمقراطية","مولاي الحسن مجيد علوي","232","0"
"درعة -تافيلالت","الرشيدية","الرشيدية","محلية","حزب الأمل","عبد الرزاق ابعزى","208","0"
"درعة -تافيلالت","الرشيدية","الرشيدية","محلية","حزب الشورى والاستقلال","محمد قاسيمي","128","0"
"الداخلة- وادي الذهب","وادي الذهب","وادي الذهب","محلية","حزب الحركة الشعبية","محمد الامين ديدى","6619","1"
"الداخلة- وادي الذهب","وادي الذهب","وادي الذهب","محلية","حزب العدالة والتنمية","عزوها العراك","5979","1"
"الداخلة- وادي الذهب","وادي الذهب","وادي الذهب","محلية","حزب الاستقلال","ماء العينين بوكرن","2674","0"
"الداخلة- وادي الذهب","وادي الذهب","وادي الذهب","محلية","حزب الاتحاد الاشتراكي للقوات الشعبية","سليمان الدرهم","2134","0"
"الداخلة- وادي الذهب","وادي الذهب","وادي الذهب","محلية","حزب التقدم والاشتراكية","عمر الشرقاوي","1028","0"
"الداخلة- وادي الذهب","وادي الذهب","وادي الذهب","محلية","حزب جبهة القوى الديمقراطية","عبد القادر السيفر","561","0"
"الداخلة- وادي الذهب","وادي الذهب","وادي الذهب","محلية","حزب الوسط الاجتماعي","فؤاد الفائق","176","0"
"الداخلة- وادي الذهب","وادي الذهب","وادي الذهب","محلية","تحالف أحزاب فيدرالية اليسار الديمقراطي","الغالية الهادي","163","0"
"الداخلة- وادي الذهب","وادي الذهب","وادي الذهب","محلية","حزب الاتحاد الدستوري","ابراهيم تكادي","143","0"
"الداخلة- وادي الذهب","وادي الذهب","وادي الذهب","محلية","حزب الحركة الديمقراطية الاجتماعية","الحسن لحويدك","135","0"
"الداخلة- وادي الذهب","وادي الذهب","وادي الذهب","محلية","��زب الديمقراطيين الجدد","عزيز كريمي","114","0"
"الداخلة- وادي الذهب","وادي الذهب","وادي الذهب","محلية"," حزب النهضة والفضيلة","محمود اجدال","90","0"
"الداخلة- وادي الذهب","وادي الذهب","وادي الذهب","محلية","حزب البيئة والتنمية المستدامة","سيد احمد ابو عبيدة","72","0"
"الداخلة- وادي الذهب","وادي الذهب","وادي الذهب","محلية","حزب الحرية والعدالة الاجتماعية","رشيد الدريوش","60","0"
"الداخلة- وادي الذهب","وادي الذهب","وادي الذهب","محلية","حزب الإصلاح والتنمية","احمد زين جمجي","55","0"
"الداخلة- وادي الذهب","وادي الذهب","وادي الذهب","محلية","حزب الأمل","لحسن بورباش","40","0"
"الداخلة- وادي الذهب","وادي الذهب","وادي الذهب","محلية","حزب الوحدة والديمقراطية","محمد طيان","37","0"
"الداخلة- وادي الذهب","وادي الذهب","وادي الذهب","محلية","حزب العمل","نعيمة بوالحنة","32","0"
"الداخلة- وادي الذهب","وادي الذهب","وادي الذهب","محلية","حزب الشورى والاستقلال","ميارة بوسحاب","24","0"
"الداخلة- وادي الذهب","وادي الذهب","وادي الذهب","محلية","حزب اليسار الأخضر المغربي","عدنان القدي","24","0"
"الداخلة- وادي الذهب","أوسرد","أوسرد","محلية","حزب الاتحاد الاشتراكي للقوات الشعبية","عبد الفتاح اهل المكي","1997","1"
"الداخلة- وادي الذهب","أوسرد","أوسرد","محلية","حزب الأصالة والمعاصرة","محمد بوبكر","1986","1"
"الداخلة- وادي الذهب","أوسرد","أوسرد","محلية","حزب الاستقلال","محمد الامين حرمة لله","1686","0"
"الداخلة- وادي الذهب","أوسرد","أوسرد","محلية","حزب العدالة والتنمية","امربيه ابا عقيل","204","0"
"الداخلة- وادي الذهب","أوسرد","أوسرد","محلية","حزب التقدم والاشتراكية","سيدي باهي","74","0"
"الداخلة- وادي الذهب","أوسرد","أوسرد","محلية","حزب الديمقراطيين الجدد","شباهي براي","73","0"
"الداخلة- وادي الذهب","أوسرد","أوسرد","محلية","حزب الإصلاح والتنمية","غالي الدليمي","19","0"
"الداخلة- وادي الذهب","أوسرد","أوسرد","محلية","حزب الوحدة والديمقراطية","رجاء امهيري","10","0"
